# t 	dNdt (2to2) 	error (2to2) 	dNdt (Brems) 	error (Brems) 	 (for pT in [2,3]) 
2.5	3.36364465293e-06	7.96879698495e-08	5.07129876262e-08	1.6037018416e-08
7.5	3.901973027e-05	2.55540912005e-07	9.40459726117e-07	7.49916847739e-08
12.5	3.09773567528e-05	2.05809104425e-07	5.00265334363e-07	5.95817616063e-08
17.5	7.95804552956e-06	1.32784406928e-07	1.06708398446e-07	1.783715312e-08
22.5	2.19030915465e-06	8.5546676121e-08	4.24157509099e-08	9.79717370775e-09
27.5	6.97933873614e-07	6.11656506332e-08	1.15484331927e-08	5.1597084931e-09
32.5	2.48867817225e-07	3.16789101392e-08	6.64868782091e-12	4.91498985378e-12
37.5	5.92077070962e-08	1.15013810408e-08	0.0	0.0
42.5	5.16731072279e-08	1.66864756844e-08	0.0	0.0
47.5	2.73759950691e-08	8.88867781419e-09	0.0	0.0
52.5	1.55431435574e-08	6.68876695766e-09	5.36687733506e-10	5.36687733506e-10
57.5	2.67849687096e-09	1.49268709561e-09	0.0	0.0
62.5	1.18189821987e-08	6.6045068413e-09	0.0	0.0
67.5	8.38176715334e-10	7.19999060948e-10	0.0	0.0
72.5	4.68858542545e-10	3.52144323984e-10	0.0	0.0
77.5	1.51754405154e-08	1.11208366533e-08	0.0	0.0
82.5	5.36409428656e-11	5.36409428656e-11	0.0	0.0
87.5	9.40986698047e-09	7.55969902383e-09	0.0	0.0
92.5	1.89374882015e-10	1.39670252532e-10	0.0	0.0
97.5	1.31738227425e-08	1.30908861575e-08	0.0	0.0
102.5	0.0	0.0	0.0	0.0
107.5	6.33282078077e-11	6.33282078077e-11	0.0	0.0
112.5	5.64051997955e-11	5.64051997955e-11	0.0	0.0
117.5	0.0	0.0	0.0	0.0
122.5	2.20525341199e-10	2.20525341199e-10	0.0	0.0
127.5	0.0	0.0	0.0	0.0
132.5	0.0	0.0	0.0	0.0
137.5	0.0	0.0	0.0	0.0
142.5	0.0	0.0	0.0	0.0
147.5	0.0	0.0	0.0	0.0
152.5	0.0	0.0	0.0	0.0
157.5	0.0	0.0	0.0	0.0
162.5	9.43386172603e-11	9.43386172603e-11	0.0	0.0
167.5	0.0	0.0	0.0	0.0
172.5	0.0	0.0	0.0	0.0
177.5	0.0	0.0	0.0	0.0
182.5	0.0	0.0	0.0	0.0
187.5	2.65054522603e-10	2.65054522603e-10	0.0	0.0
192.5	0.0	0.0	0.0	0.0
197.5	0.0	0.0	0.0	0.0
202.5	0.0	0.0	0.0	0.0
207.5	0.0	0.0	0.0	0.0
212.5	0.0	0.0	0.0	0.0
217.5	0.0	0.0	0.0	0.0
222.5	0.0	0.0	0.0	0.0
227.5	0.0	0.0	0.0	0.0
232.5	0.0	0.0	0.0	0.0
237.5	0.0	0.0	0.0	0.0
242.5	4.15356928795e-09	4.15356928795e-09	0.0	0.0
247.5	0.0	0.0	0.0	0.0
252.5	0.0	0.0	0.0	0.0
257.5	0.0	0.0	0.0	0.0
262.5	0.0	0.0	0.0	0.0
267.5	0.0	0.0	0.0	0.0
272.5	0.0	0.0	0.0	0.0
277.5	0.0	0.0	0.0	0.0
